X,Y,OBJECTID,Code,Power_Plant_Name,Utility_Name,Utility_ID,Sector_Name,City,County,State,Zip,Street_Address,PrimSource,Install_MW,Total_MW,Coal_MW,NG_MW,Crude_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Source_Desc,Technology_Desc,Data_Source,Period,Latitude,Longitude,Geoth_MW,Battery_MW,Others_MW,Biomass_MW
-122.246917,47.936194,19,60016,MESA 1,PUD 1 of Snohomish County,17470,Electric Utility,Everett,Snohomish,Washington,98203,910 Shuksan Way,batteries,2,2,0,0,0,0,0,0,0,0,Battery = 2 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,47.936194,-122.246917,0,2,0,0
-122.198694,47.972667,20,60021,MESA 2,PUD 1 of Snohomish County,17470,Electric Utility,Everett,Snohomish,Washington,98201,3402 Paine Ave,batteries,2.4,2.2,0,0,0,0,0,0,0,0,Battery = 2.2 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,47.972667,-122.198694,0,2.2,0,0
-77.712118,39.61889,21,60213,NA 1(Hagerstown),Customized Energy Solutions,59997,IPP Non-CHP,Hagerstown,Washington,Maryland,21740,1220 Kenly Avenue,batteries,2,2,0,0,0,0,0,0,0,0,Battery = 2 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,39.61889,-77.712118,0,2,0,0
-83.960782,39.295883,22,60297,Clinton Battery,"Clinton Battery Utility, LLC",60094,IPP Non-CHP,Blanchester,Clinton,Ohio,45107,968 Cherry Street,batteries,10,10,0,0,0,0,0,0,0,0,Battery = 10 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,39.295883,-83.960782,0,10,0,0
-84.387266,40.398844,23,60299,HMV Minster Energy Storage System,"Half Moon Ventures, LLC",59209,IPP Non-CHP,Village of Minster,Auglaize,Ohio,45868,285 N. Ohio St,batteries,7,7,0,0,0,0,0,0,0,0,Battery = 7 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,40.398844,-84.387266,0,7,0,0
-80.4925,38.0878,24,60390,Beech Ridge Energy Storage,Invenergy Services LLC,49893,IPP Non-CHP,Rupert,Greenbrier,West Virginia,25984,128 Coleman Rd,batteries,31.5,31.5,0,0,0,0,0,0,0,0,Battery = 31.5 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,38.0878,-80.4925,0,31.5,0,0
-123.0183,44.922,25,60441,Salem Smart Power Center,Portland General Electric Co,15248,Electric Utility,Salem,Marion,Oregon,97302,1615 22nd Stree SE,batteries,5,5,0,0,0,0,0,0,0,0,Battery = 5 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,44.922,-123.0183,0,5,0,0
-121.9462,48.88804,26,60444,Glacier Battery Storage,Puget Sound Energy Inc,15500,Electric Utility,Glacier,Whatcom,Washington,98244,6769 Vaughn Avenue,batteries,2,2,0,0,0,0,0,0,0,0,Battery = 2 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,48.88804,-121.9462,0,2,0,0
-104.35535,29.566263,27,60506,ETT Presidio NaS Battery,Electric Transmission Texas LLC,50174,IPP Non-CHP,Presidio,Presidio,Texas,79845,600 Hurd Street,batteries,4,4,0,0,0,0,0,0,0,0,Battery = 4 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,29.566263,-104.35535,0,4,0,0
-85.223252,34.041026,28,60561,Cedartown Battery Energy Storage Project,Georgia Power Co,7140,Electric Utility,Cedartown,Polk,Georgia,30125,151 North Park Boulevard,batteries,1,1,0,0,0,0,0,0,0,0,Battery = 1 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,34.041026,-85.223252,0,1,0,0
