X,Y,OBJECTID,Code,Power_Plant_Name,Utility_Name,Utility_ID,Sector_Name,City,County,State,Zip,Street_Address,PrimSource,Install_MW,Total_MW,Coal_MW,NG_MW,Crude_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Source_Desc,Technology_Desc,Data_Source,Period,Latitude,Longitude,Geoth_MW,Battery_MW,Others_MW,Biomass_MW
-90.1283,38.6972,68,57072,Granite City Works,United States Steel Granite City Works,56364,Industrial CHP,Granite City,Madison,Illinois,62040,1951 State Street,other,78,78,0,0,0,0,0,0,0,0,Other = 78 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,38.6972,-90.1283,0,0,78,0
-102.853056,40.9925,69,57134,OREG 4 Peetz,Ormat Nevada Inc,34691,IPP Non-CHP,Peetz,Logan,Colorado,80747,37500 County Rd 78,other,4.5,3,0,0,0,0,0,0,0,0,Other = 3 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,40.9925,-102.853056,0,0,3,0
-101.7564,46.8214,70,57172,Glen Ullin Station 6,Montana-Dakota Utilities Co,12199,Electric Utility,Glen Ullin,Morton,North Dakota,58631,4090 62nd Ave,other,5.3,5.3,0,0,0,0,0,0,0,0,Other = 5.3 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,46.8214,-101.7564,0,0,5.3,0
-94.7514,43.76,71,57281,OREG 3 Inc,Ormat Nevada Inc,34691,IPP Non-CHP,Trimont,Martin,Minnesota,56176,1896 60th Ave,other,5,3.3,0,0,0,0,0,0,0,0,Other = 3.3 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,43.76,-94.7514,0,0,3.3,0
-115.411389,35.809444,72,57684,Goodsprings Waste Heat Recovery,Nevada Power Co,13407,Electric Utility,Jean,Clark,Nevada,89019,14551 HWY 161,other,7.5,6.5,0,0,0,0,0,0,0,0,Other = 6.5 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,35.809444,-115.411389,0,0,6.5,0
-118.175645,33.811182,73,57702,Signal Hill West Unit,"Signal Hill Petroleum, Inc",57027,Industrial Non-CHP,Signal Hill,Los Angeles,California,90755,1215 E. 29th St.,other,5.7,5.7,0,0,0,0,0,0,0,0,Other = 5.7 MW,Other Gases,"EIA-860, EIA-860M and EIA-923",202001,33.811182,-118.175645,0,0,5.7,0
-73.377477,42.556501,74,57710,Stephentown Spindle,Convergent Energy and Power LP,61978,IPP Non-CHP,Stephentown,Rensselaer,New York,12168,99 Grange Hall Road,other,20,20,0,0,0,0,0,0,0,0,Other = 20 MW,Flywheels,"EIA-860, EIA-860M and EIA-923",202001,42.556501,-73.377477,0,0,20,0
-76.04739,40.949536,75,57716,Hazle Spindle,Convergent Energy and Power LP,61978,IPP Non-CHP,Hazel Towhship,Luzerne,Pennsylvania,18202,Site 30A Humboldt Industrial P,other,20,20,0,0,0,0,0,0,0,0,Other = 20 MW,Flywheels,"EIA-860, EIA-860M and EIA-923",202001,40.949536,-76.04739,0,0,20,0
-84.401389,39.472222,76,57822,"Middletown Coke Company, LLC","SunCoke Energy, Inc.",56069,IPP CHP,Middletown,Butler,Ohio,45042,3353 Yankee Rd,other,67,47,0,0,0,0,0,0,0,0,Other = 47 MW,Other Gases,"EIA-860, EIA-860M and EIA-923",202001,39.472222,-84.401389,0,0,47,0
-93.391111,32.003889,77,57938,ADA Carbon Solutions Red River,"ADA Carbon Solutions (Red River), LLC",57314,Industrial CHP,Coushatta,Red River,Louisiana,71019,201 Red River Mine Road,other,20.8,20.5,0,0,0,0,0,0,0,0,Other = 20.5 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,32.003889,-93.391111,0,0,20.5,0
